repo_full_name,repo_url,repo_stars,repo_language,issues,median_ttc_days,avg_comments
servo/ipc-channel,https://github.com/servo/ipc-channel,1015,Rust,1,0.06438657407407407,4.0
robotframework/RIDE,https://github.com/robotframework/RIDE,1003,Python,1,588.170787037037,9.0
cp2k/cp2k,https://github.com/cp2k/cp2k,992,Fortran,1,1468.9093518518519,0.0
IQSS/dataverse,https://github.com/IQSS/dataverse,988,Java,1,166.8429050925926,29.0
ansible-collections/community.general,https://github.com/ansible-collections/community.general,980,Python,1,175.98271990740741,8.0
adobe/S3Mock,https://github.com/adobe/S3Mock,972,Kotlin,1,62.996886574074075,7.0
firewalld/firewalld,https://github.com/firewalld/firewalld,966,Python,1,20.832256944444445,10.0
sunpy/sunpy,https://github.com/sunpy/sunpy,966,Python,1,415.0621180555556,16.0
KLayout/klayout,https://github.com/KLayout/klayout,964,C++,1,4.771909722222222,5.0
Py-Contributors/AlgorithmsAndDataStructure,https://github.com/Py-Contributors/AlgorithmsAndDataStructure,964,C++,1,32.25646990740741,2.0
avrdudes/avrdude,https://github.com/avrdudes/avrdude,963,C,1,59.90138888888889,17.0
KittyCAD/modeling-app,https://github.com/KittyCAD/modeling-app,951,TypeScript,1,0.18869212962962964,1.0
ponder-sh/ponder,https://github.com/ponder-sh/ponder,947,TypeScript,1,14.299930555555555,0.0
neon-mmd/websurfx,https://github.com/neon-mmd/websurfx,946,Rust,1,3.9545601851851853,3.0
clj-commons/etaoin,https://github.com/clj-commons/etaoin,945,Clojure,1,1.266863425925926,0.0
model-bakers/model_bakery,https://github.com/model-bakers/model_bakery,939,Python,1,344.2444212962963,0.0
microsoft/testfx,https://github.com/microsoft/testfx,934,C#,1,14.156354166666667,0.0
NVIDIA/spark-rapids,https://github.com/NVIDIA/spark-rapids,933,Scala,1,421.3122916666667,4.0
freeorion/freeorion,https://github.com/freeorion/freeorion,930,C++,1,0.13458333333333333,0.0
a16z/halmos,https://github.com/a16z/halmos,928,Python,1,1.0435532407407409,0.0
melange-re/melange,https://github.com/melange-re/melange,928,OCaml,1,295.43841435185186,1.0
v6d-io/v6d,https://github.com/v6d-io/v6d,925,C++,1,28.98287037037037,0.0
microsoft/vscode-vsce,https://github.com/microsoft/vscode-vsce,923,TypeScript,1,1.3267361111111111,4.0
DataBiosphere/toil,https://github.com/DataBiosphere/toil,919,Python,1,18.789108796296297,0.0
dotCMS/core,https://github.com/dotCMS/core,916,Java,1,51.89921296296296,4.0
secureCodeBox/secureCodeBox,https://github.com/secureCodeBox/secureCodeBox,910,JavaScript,1,471.0119560185185,1.0
scikit-hep/awkward,https://github.com/scikit-hep/awkward,909,Python,1,18.43752314814815,0.0
proullon/ramsql,https://github.com/proullon/ramsql,906,Go,1,932.8100231481482,0.0
dart-lang/pub-dev,https://github.com/dart-lang/pub-dev,902,Dart,1,27.034953703703703,2.0
apache/camel-k,https://github.com/apache/camel-k,890,Go,1,4.186759259259259,3.0
trezor/trezor-suite,https://github.com/trezor/trezor-suite,890,TypeScript,1,6.261724537037037,5.0
category-labs/monad,https://github.com/category-labs/monad,881,C++,1,20.86164351851852,0.0
stoneatom/stonedb,https://github.com/stoneatom/stonedb,877,C++,1,0.08237268518518519,1.0
fpagliughi/sockpp,https://github.com/fpagliughi/sockpp,869,C++,1,988.3858680555555,6.0
nicoespeon/abracadabra,https://github.com/nicoespeon/abracadabra,858,TypeScript,1,6.321377314814815,3.0
openpubkey/openpubkey,https://github.com/openpubkey/openpubkey,856,Go,1,26.334560185185186,4.0
golemcloud/golem,https://github.com/golemcloud/golem,853,Rust,1,2.333530092592593,5.0
twisted/klein,https://github.com/twisted/klein,841,Python,1,292.0804166666667,6.0
open-telemetry/opentelemetry-js-contrib,https://github.com/open-telemetry/opentelemetry-js-contrib,839,TypeScript,1,0.3509259259259259,1.0
bacalhau-project/bacalhau,https://github.com/bacalhau-project/bacalhau,835,Go,1,14.958912037037036,2.0
zio/zio-http,https://github.com/zio/zio-http,835,Scala,1,259.13591435185185,6.0
zwave-js/zwave-js,https://github.com/zwave-js/zwave-js,832,TypeScript,1,0.6463541666666667,4.0
groonga/groonga,https://github.com/groonga/groonga,827,C,1,52.954166666666666,2.0
dart-lang/build,https://github.com/dart-lang/build,825,Dart,1,0.12025462962962963,2.0
Uniswap/v4-periphery,https://github.com/Uniswap/v4-periphery,823,Solidity,1,359.13189814814814,3.0
mandiant/GoReSym,https://github.com/mandiant/GoReSym,822,Go,1,13.298159722222222,4.0
taranis-ai/taranis-ai,https://github.com/taranis-ai/taranis-ai,805,Python,1,78.16876157407407,5.0
Unidata/netcdf4-python,https://github.com/Unidata/netcdf4-python,804,Cython,1,0.9458101851851852,4.0
bennycode/trading-signals,https://github.com/bennycode/trading-signals,804,TypeScript,1,11.198969907407408,1.0
servo/rust-cssparser,https://github.com/servo/rust-cssparser,801,Rust,1,51.977800925925926,0.0
ModelCloud/GPTQModel,https://github.com/ModelCloud/GPTQModel,793,Python,1,5.740023148148148,14.0
sourcenetwork/defradb,https://github.com/sourcenetwork/defradb,787,Go,1,0.14619212962962963,1.0
arkworks-rs/algebra,https://github.com/arkworks-rs/algebra,782,Rust,1,31.696863425925926,1.0
RocketPy-Team/RocketPy,https://github.com/RocketPy-Team/RocketPy,780,Python,1,223.93253472222221,3.0
LostArtefacts/TRX,https://github.com/LostArtefacts/TRX,779,C,1,16.821782407407408,5.0
janhohenheim/foxtrot,https://github.com/janhohenheim/foxtrot,771,Rust,1,37.24217592592593,6.0
open-feature/flagd,https://github.com/open-feature/flagd,764,Go,1,2.103252314814815,1.0
nick8325/quickcheck,https://github.com/nick8325/quickcheck,762,Haskell,1,360.7075925925926,10.0
r-lib/styler,https://github.com/r-lib/styler,762,R,1,12.703368055555556,1.0
PolyhedralDev/Terra,https://github.com/PolyhedralDev/Terra,760,Java,1,209.8724652777778,6.0
AzureAD/microsoft-identity-web,https://github.com/AzureAD/microsoft-identity-web,747,C#,1,22.642627314814813,11.0
adventuregamestudio/ags,https://github.com/adventuregamestudio/ags,747,C++,1,21.37351851851852,4.0
getodk/collect,https://github.com/getodk/collect,745,Kotlin,1,423.4312384259259,9.0
DataDog/dd-trace-js,https://github.com/DataDog/dd-trace-js,738,JavaScript,1,1.002372685185185,5.0
DelSkayn/rquickjs,https://github.com/DelSkayn/rquickjs,738,Rust,1,11.887650462962963,0.0
UltimateHackingKeyboard/agent,https://github.com/UltimateHackingKeyboard/agent,737,TypeScript,1,4.408981481481481,11.0
docling-project/docling-serve,https://github.com/docling-project/docling-serve,735,Python,1,61.82037037037037,8.0
sbi-dev/sbi,https://github.com/sbi-dev/sbi,735,Python,1,7.989525462962963,8.0
pytorch/torchcodec,https://github.com/pytorch/torchcodec,714,Python,1,1.694224537037037,1.0
OpenEtherCATsociety/SOES,https://github.com/OpenEtherCATsociety/SOES,709,C,1,0.08984953703703703,0.0
Project-MONAI/GenerativeModels,https://github.com/Project-MONAI/GenerativeModels,702,Jupyter Notebook,1,2.351863425925926,1.0
EnricoMi/publish-unit-test-result-action,https://github.com/EnricoMi/publish-unit-test-result-action,694,Python,1,0.5129282407407407,8.0
pointfreeco/swift-sharing,https://github.com/pointfreeco/swift-sharing,693,Swift,1,35.13947916666667,1.0
inngest/inngest-js,https://github.com/inngest/inngest-js,690,TypeScript,1,15.702337962962963,4.0
TPC-Council/HammerDB,https://github.com/TPC-Council/HammerDB,689,Tcl,1,1.461886574074074,4.0
dart-lang/dart_style,https://github.com/dart-lang/dart_style,686,Dart,1,1027.2178703703703,5.0
subconsciousnetwork/noosphere,https://github.com/subconsciousnetwork/noosphere,684,Rust,1,68.9921875,2.0
optuna/optuna-dashboard,https://github.com/optuna/optuna-dashboard,683,TypeScript,1,237.7636689814815,3.0
linuxmint/cinnamon-spices-applets,https://github.com/linuxmint/cinnamon-spices-applets,681,JavaScript,1,11.028900462962962,10.0
smol-rs/polling,https://github.com/smol-rs/polling,680,Rust,1,9.864942129629629,1.0
TheAssemblyArmada/Thyme,https://github.com/TheAssemblyArmada/Thyme,677,C++,1,212.66289351851853,8.0
hypothesis/client,https://github.com/hypothesis/client,675,Mustache,1,0.08375,2.0
SimpleMachines/SMF,https://github.com/SimpleMachines/SMF,672,PHP,1,28.984618055555554,8.0
jenkinsci/slack-plugin,https://github.com/jenkinsci/slack-plugin,671,Java,1,433.08649305555554,16.0
DataDog/dd-trace-java,https://github.com/DataDog/dd-trace-java,665,Java,1,22.62241898148148,9.0
ceph/go-ceph,https://github.com/ceph/go-ceph,664,Go,1,869.088599537037,8.0
skupperproject/skupper,https://github.com/skupperproject/skupper,656,Go,1,1.0705787037037038,0.0
minio/minio-dotnet,https://github.com/minio/minio-dotnet,654,C#,1,1.2211689814814815,2.0
PacktPublishing/Mastering-Graphics-Programming-with-Vulkan,https://github.com/PacktPublishing/Mastering-Graphics-Programming-with-Vulkan,652,C++,1,71.36864583333333,9.0
mozilla/application-services,https://github.com/mozilla/application-services,651,Rust,1,202.70310185185184,0.0
dumbmatter/fakeIndexedDB,https://github.com/dumbmatter/fakeIndexedDB,647,JavaScript,1,3.7769791666666666,2.0
private-octopus/picoquic,https://github.com/private-octopus/picoquic,642,C,1,395.28733796296297,5.0
SwiftPackageIndex/SwiftPackageIndex-Server,https://github.com/SwiftPackageIndex/SwiftPackageIndex-Server,639,Swift,1,0.1713773148148148,0.0
openwisp/openwisp-controller,https://github.com/openwisp/openwisp-controller,639,Python,1,0.9890509259259259,1.0
SorellaLabs/brontes,https://github.com/SorellaLabs/brontes,636,Rust,1,0.8015625,0.0
bazel-contrib/rules_python,https://github.com/bazel-contrib/rules_python,636,Starlark,1,84.57099537037037,10.0
musikinformatik/SuperDirt,https://github.com/musikinformatik/SuperDirt,634,SuperCollider,1,255.74844907407407,29.0
emmercm/igir,https://github.com/emmercm/igir,629,TypeScript,1,45.14587962962963,4.0
python-cachier/cachier,https://github.com/python-cachier/cachier,622,Python,1,370.394525462963,2.0
mybigday/whisper.rn,https://github.com/mybigday/whisper.rn,620,C++,1,0.4055324074074074,1.0
trixi-framework/Trixi.jl,https://github.com/trixi-framework/Trixi.jl,620,Julia,1,57.58076388888889,5.0
typesafegithub/github-workflows-kt,https://github.com/typesafegithub/github-workflows-kt,619,Kotlin,1,3.262326388888889,7.0
UniversalRobots/Universal_Robots_ROS2_Driver,https://github.com/UniversalRobots/Universal_Robots_ROS2_Driver,617,C++,1,10.963923611111111,2.0
JWock82/Pynite,https://github.com/JWock82/Pynite,611,Python,1,57.19474537037037,1.0
containers/kubernetes-mcp-server,https://github.com/containers/kubernetes-mcp-server,611,Go,1,0.09925925925925926,1.0
cosmos/ibc-go,https://github.com/cosmos/ibc-go,610,Go,1,161.07909722222223,2.0
status-im/nimbus-eth1,https://github.com/status-im/nimbus-eth1,610,Nim,1,0.8898379629629629,2.0
spacetelescope/jwst,https://github.com/spacetelescope/jwst,608,Python,1,305.38783564814815,13.0
igraph/rigraph,https://github.com/igraph/rigraph,600,R,1,241.54336805555556,5.0
geosolutions-it/MapStore2,https://github.com/geosolutions-it/MapStore2,599,JavaScript,1,140.2254976851852,4.0
brainglobe/brainrender,https://github.com/brainglobe/brainrender,598,Python,1,169.83462962962963,2.0
firedrakeproject/firedrake,https://github.com/firedrakeproject/firedrake,598,Python,1,170.84265046296295,0.0
vanderschaarlab/synthcity,https://github.com/vanderschaarlab/synthcity,594,Python,1,0.11857638888888888,0.0
computational-cell-analytics/micro-sam,https://github.com/computational-cell-analytics/micro-sam,591,Jupyter Notebook,1,0.4161458333333333,1.0
multi-os-engine/multi-os-engine,https://github.com/multi-os-engine/multi-os-engine,591,Unknown,1,85.52369212962962,3.0
valkey-io/valkey-glide,https://github.com/valkey-io/valkey-glide,588,Java,1,2.9838194444444444,0.0
IBM/terratorch,https://github.com/IBM/terratorch,587,Python,1,4.574814814814815,1.0
dotnet/razor,https://github.com/dotnet/razor,573,C#,1,0.20078703703703704,2.0
The-Commit-Company/raven,https://github.com/The-Commit-Company/raven,566,TypeScript,1,0.518449074074074,0.0
OpenRailAssociation/osrd,https://github.com/OpenRailAssociation/osrd,563,TypeScript,1,464.93113425925924,1.0
bazelbuild/rules_apple,https://github.com/bazelbuild/rules_apple,563,Starlark,1,2063.140034722222,10.0
aleaxit/gmpy,https://github.com/aleaxit/gmpy,562,C,1,47.65284722222222,11.0
epinio/epinio,https://github.com/epinio/epinio,560,Go,1,2.0176736111111113,0.0
google/android-fhir,https://github.com/google/android-fhir,557,Kotlin,1,2.1493402777777777,1.0
armadaproject/armada,https://github.com/armadaproject/armada,555,Go,1,19.85278935185185,0.0
catalyst-cooperative/pudl,https://github.com/catalyst-cooperative/pudl,555,Python,1,0.08873842592592593,1.0
DirectoryTree/LdapRecord-Laravel,https://github.com/DirectoryTree/LdapRecord-Laravel,554,PHP,1,0.07936342592592592,4.0
opendatacube/datacube-core,https://github.com/opendatacube/datacube-core,554,Python,1,233.06258101851853,2.0
honojs/node-server,https://github.com/honojs/node-server,553,TypeScript,1,0.30400462962962965,2.0
onflow/flow-go,https://github.com/onflow/flow-go,552,Go,1,33.37217592592592,1.0
tailscale-dev/deck-tailscale,https://github.com/tailscale-dev/deck-tailscale,549,Shell,1,108.03078703703704,5.0
mozilla-mobile/mozilla-vpn-client,https://github.com/mozilla-mobile/mozilla-vpn-client,548,C++,1,28.320162037037036,5.0
seed4j/seed4j,https://github.com/seed4j/seed4j,546,Java,1,114.15774305555556,4.0
asdf-format/asdf,https://github.com/asdf-format/asdf,542,Python,1,49.8015625,5.0
porsche-design-system/porsche-design-system,https://github.com/porsche-design-system/porsche-design-system,542,TypeScript,1,3.6851041666666666,0.0
PSeitz/lz4_flex,https://github.com/PSeitz/lz4_flex,540,Rust,1,416.8951388888889,1.0
hazzik/DelegateDecompiler,https://github.com/hazzik/DelegateDecompiler,535,C#,1,3344.323900462963,12.0
cferdinandi/kelp,https://github.com/cferdinandi/kelp,531,CSS,1,0.174375,0.0
AlignmentResearch/tuned-lens,https://github.com/AlignmentResearch/tuned-lens,527,Python,1,4.962928240740741,1.0
encode/httpcore,https://github.com/encode/httpcore,520,Python,1,63.041296296296295,0.0
SpeedyWeather/SpeedyWeather.jl,https://github.com/SpeedyWeather/SpeedyWeather.jl,510,Julia,1,31.99931712962963,10.0
go-gorm/dbresolver,https://github.com/go-gorm/dbresolver,509,Go,1,176.21516203703703,4.0
aws-amplify/amplify-swift,https://github.com/aws-amplify/amplify-swift,508,Swift,1,0.06555555555555556,0.0
Niels-IO/next-image-export-optimizer,https://github.com/Niels-IO/next-image-export-optimizer,507,JavaScript,1,7.670474537037037,3.0
canopen-python/canopen,https://github.com/canopen-python/canopen,504,Python,1,459.0938888888889,4.0
jbsparrow/CyberDropDownloader,https://github.com/jbsparrow/CyberDropDownloader,503,Python,1,0.6557638888888889,4.0
serpro69/kotlin-faker,https://github.com/serpro69/kotlin-faker,497,Kotlin,1,1.8448842592592594,5.0
xbmc/inputstream.adaptive,https://github.com/xbmc/inputstream.adaptive,495,C++,1,11.072939814814815,22.0
tconbeer/sqlfmt,https://github.com/tconbeer/sqlfmt,486,Python,1,20.828506944444445,0.0
fastn-stack/fastn,https://github.com/fastn-stack/fastn,485,Rust,1,120.72517361111112,0.0
apache/arrow-adbc,https://github.com/apache/arrow-adbc,484,C#,1,0.028530092592592593,1.0
informalsystems/hermes,https://github.com/informalsystems/hermes,483,Rust,1,0.7736226851851852,0.0
JeringTech/Javascript.NodeJS,https://github.com/JeringTech/Javascript.NodeJS,482,C#,1,141.89605324074074,20.0
desktop/dugite,https://github.com/desktop/dugite,481,TypeScript,1,2090.1829050925926,4.0
TTLApp/time-to-leave,https://github.com/TTLApp/time-to-leave,480,JavaScript,1,13.818900462962963,3.0
Azure/azure-dev,https://github.com/Azure/azure-dev,478,Go,1,4.899652777777778,2.0
powdr-labs/powdr,https://github.com/powdr-labs/powdr,470,Rust,1,11.648344907407408,0.0
citrusframework/citrus,https://github.com/citrusframework/citrus,469,Java,1,2.3294907407407406,0.0
yoshuawuyts/futures-concurrency,https://github.com/yoshuawuyts/futures-concurrency,469,Rust,1,1.344837962962963,2.0
GoogleCloudPlatform/professional-services-data-validator,https://github.com/GoogleCloudPlatform/professional-services-data-validator,466,Python,1,19.927650462962962,5.0
ansys/pymapdl,https://github.com/ansys/pymapdl,465,Python,1,0.1154513888888889,0.0
Dn-Programming-Core-Management/Dn-FamiTracker,https://github.com/Dn-Programming-Core-Management/Dn-FamiTracker,462,C,1,213.17886574074075,8.0
podman-desktop/extension-bootc,https://github.com/podman-desktop/extension-bootc,459,TypeScript,1,0.18494212962962964,0.0
pydantic/jiter,https://github.com/pydantic/jiter,456,Rust,1,42.85295138888889,8.0
ckeditor/ckeditor5-react,https://github.com/ckeditor/ckeditor5-react,454,TypeScript,1,13.845543981481482,4.0
nodejs/node-v8,https://github.com/nodejs/node-v8,452,Shell,1,75.21125,7.0
pulp/pulpcore,https://github.com/pulp/pulpcore,452,Python,1,51.139652777777776,14.0
Growstuff/growstuff,https://github.com/Growstuff/growstuff,450,Ruby,1,2776.8513425925926,6.0
pingcap/tiflow,https://github.com/pingcap/tiflow,444,Go,1,173.3103125,2.0
torrust/torrust-tracker,https://github.com/torrust/torrust-tracker,444,Rust,1,26.73902777777778,4.0
go-jose/go-jose,https://github.com/go-jose/go-jose,440,Go,1,96.67738425925926,3.0
Kludex/python-multipart,https://github.com/Kludex/python-multipart,437,Python,1,402.08047453703705,2.0
oscar-system/Oscar.jl,https://github.com/oscar-system/Oscar.jl,434,Julia,1,2.8185416666666665,6.0
ParadiseSS13/Paradise,https://github.com/ParadiseSS13/Paradise,431,DM,1,28.806805555555556,0.0
Desbordante/desbordante-core,https://github.com/Desbordante/desbordante-core,421,C++,1,26.158078703703705,1.0
rapidsai/cucim,https://github.com/rapidsai/cucim,419,Jupyter Notebook,1,1106.9994560185185,12.0
WordPress/performance,https://github.com/WordPress/performance,413,PHP,1,813.9891550925926,48.0
dask-contrib/dask-sql,https://github.com/dask-contrib/dask-sql,408,Python,1,40.918310185185184,5.0
stac-utils/pystac,https://github.com/stac-utils/pystac,408,Python,1,723.5596643518519,1.0
eclipse-paho/paho.golang,https://github.com/eclipse-paho/paho.golang,407,Go,1,0.36908564814814815,2.0
rocq-prover/vsrocq,https://github.com/rocq-prover/vsrocq,407,OCaml,1,542.0189467592593,5.0
VSoftTechnologies/DUnitX,https://github.com/VSoftTechnologies/DUnitX,405,Pascal,1,1.4927199074074073,0.0
microsoft/go,https://github.com/microsoft/go,399,Go,1,125.5405787037037,2.0
mlcommons/algorithmic-efficiency,https://github.com/mlcommons/algorithmic-efficiency,398,Python,1,22.18658564814815,5.0
nuxt/test-utils,https://github.com/nuxt/test-utils,391,TypeScript,1,899.6003819444444,2.0
eclipse-rdf4j/rdf4j,https://github.com/eclipse-rdf4j/rdf4j,388,Java,1,0.8793287037037038,0.0
AeneasVerif/aeneas,https://github.com/AeneasVerif/aeneas,383,OCaml,1,2.6151388888888887,0.0
GetDKAN/dkan,https://github.com/GetDKAN/dkan,383,PHP,1,58.83405092592593,0.0
UstymUkhman/vite-plugin-glsl,https://github.com/UstymUkhman/vite-plugin-glsl,383,JavaScript,1,10.87119212962963,8.0
whatshap/whatshap,https://github.com/whatshap/whatshap,383,Python,1,6.866724537037037,0.0
auto-differentiation/xad,https://github.com/auto-differentiation/xad,382,C++,1,30.464560185185185,0.0
opendp/opendp,https://github.com/opendp/opendp,380,Rust,1,6.463761574074074,0.0
category-labs/monad-bft,https://github.com/category-labs/monad-bft,379,Rust,1,10.656064814814815,2.0
cclib/cclib,https://github.com/cclib/cclib,375,Python,1,19.79747685185185,5.0
nf-core/modules,https://github.com/nf-core/modules,375,Nextflow,1,838.9609722222223,1.0
Ouranosinc/xclim,https://github.com/Ouranosinc/xclim,370,Python,1,67.19716435185185,1.0
kubernetes-sigs/cloud-provider-kind,https://github.com/kubernetes-sigs/cloud-provider-kind,368,Go,1,22.023541666666667,3.0
microsoft/go-mssqldb,https://github.com/microsoft/go-mssqldb,367,Go,1,8.847337962962962,6.0
SteamGridDB/SGDBoop,https://github.com/SteamGridDB/SGDBoop,366,C,1,82.6356712962963,4.0
tlsnotary/tlsn,https://github.com/tlsnotary/tlsn,366,Rust,1,125.3319212962963,0.0
Subito-it/SBTUITestTunnel,https://github.com/Subito-it/SBTUITestTunnel,364,Objective-C,1,71.66375,4.0
osmcode/pyosmium,https://github.com/osmcode/pyosmium,362,Python,1,102.70063657407407,2.0
geoarrow/geoarrow-rs,https://github.com/geoarrow/geoarrow-rs,357,Rust,1,0.13733796296296297,2.0
evstack/ev-node,https://github.com/evstack/ev-node,356,Go,1,627.6177662037037,0.0
MetaMask/core,https://github.com/MetaMask/core,351,TypeScript,1,7.7919328703703705,0.0
ansys/pyfluent,https://github.com/ansys/pyfluent,351,Python,1,7.911099537037037,1.0
woocommerce/woocommerce-ios,https://github.com/woocommerce/woocommerce-ios,347,Swift,1,420.32385416666665,4.0
martinpitt/umockdev,https://github.com/martinpitt/umockdev,346,Vala,1,109.56287037037038,5.0
okTurtles/group-income,https://github.com/okTurtles/group-income,345,JavaScript,1,1106.6495833333333,1.0
socketry/timers,https://github.com/socketry/timers,339,Ruby,1,3.1380439814814816,6.0
AhmedLSayed9/dropdown_button2,https://github.com/AhmedLSayed9/dropdown_button2,338,Dart,1,181.64214120370372,8.0
dbt-labs/dbt-snowflake,https://github.com/dbt-labs/dbt-snowflake,335,Python,1,76.86862268518519,1.0
sablier-labs/lockup,https://github.com/sablier-labs/lockup,335,Solidity,1,33.982013888888886,1.0
gillsdk/gill,https://github.com/gillsdk/gill,334,TypeScript,1,6.685219907407407,3.0
valida-xyz/valida,https://github.com/valida-xyz/valida,334,Rust,1,1.212349537037037,9.0
web-infra-dev/rslint,https://github.com/web-infra-dev/rslint,324,TypeScript,1,4.107175925925926,0.0
kubernetes-sigs/cluster-api-provider-azure,https://github.com/kubernetes-sigs/cluster-api-provider-azure,323,Go,1,16.218645833333333,24.0
interledger/rafiki,https://github.com/interledger/rafiki,320,TypeScript,1,0.8997337962962964,0.0
HaxeFoundation/hxcpp,https://github.com/HaxeFoundation/hxcpp,319,C++,1,19.418877314814814,7.0
openmm/openmmforcefields,https://github.com/openmm/openmmforcefields,319,Rich Text Format,1,342.94717592592593,4.0
devfile/api,https://github.com/devfile/api,317,Go,1,6.85712962962963,0.0
hpc/charliecloud,https://github.com/hpc/charliecloud,315,Shell,1,44.01217592592592,0.0
official-stockfish/fishtest,https://github.com/official-stockfish/fishtest,315,Python,1,107.30615740740741,4.0
nix-community/nixos-cli,https://github.com/nix-community/nixos-cli,314,Go,1,15.694942129629629,0.0
WordPress/openverse,https://github.com/WordPress/openverse,313,Python,1,1.8331597222222222,0.0
ecadlabs/taquito,https://github.com/ecadlabs/taquito,313,TypeScript,1,49.012002314814815,2.0
esphome/issues,https://github.com/esphome/issues,313,Unknown,1,602.9444675925926,14.0
sandialabs/Albany,https://github.com/sandialabs/Albany,308,C++,1,0.9357523148148148,3.0
jstachio/jstachio,https://github.com/jstachio/jstachio,304,Java,1,11.759733796296297,6.0
scikit-hep/iminuit,https://github.com/scikit-hep/iminuit,301,Python,1,22.481666666666666,5.0
stratum-mining/stratum,https://github.com/stratum-mining/stratum,300,Rust,1,289.9630324074074,1.0
airbytehq/PyAirbyte,https://github.com/airbytehq/PyAirbyte,298,Python,1,1.9679282407407408,1.0
SharezoneApp/sharezone-app,https://github.com/SharezoneApp/sharezone-app,297,Dart,1,0.1835763888888889,0.0
microsoft/hi-ml,https://github.com/microsoft/hi-ml,297,Python,1,0.08233796296296296,2.0
plone/Products.CMFPlone,https://github.com/plone/Products.CMFPlone,296,Python,1,40.268738425925925,2.0
ml-energy/zeus,https://github.com/ml-energy/zeus,292,Python,1,299.3363888888889,0.0
holiman/goevmlab,https://github.com/holiman/goevmlab,291,Go,1,188.98296296296297,12.0
MobiFlight/MobiFlight-Connector,https://github.com/MobiFlight/MobiFlight-Connector,290,C#,1,43.92717592592592,1.0
posthtml/htmlnano,https://github.com/posthtml/htmlnano,290,TypeScript,1,131.31574074074075,6.0
FoundationDB/fdb-kubernetes-operator,https://github.com/FoundationDB/fdb-kubernetes-operator,289,Go,1,323.55288194444444,0.0
grunch/rana,https://github.com/grunch/rana,288,Rust,1,8.988495370370371,16.0
karpetrosyan/hishel,https://github.com/karpetrosyan/hishel,288,Python,1,0.1616087962962963,3.0
garnix-io/garn,https://github.com/garnix-io/garn,287,TypeScript,1,5.174513888888889,1.0
operately/operately,https://github.com/operately/operately,284,Elixir,1,0.09663194444444445,0.0
vinteumorg/Floresta,https://github.com/vinteumorg/Floresta,284,Rust,1,1.9925347222222223,0.0
Odonno/surrealdb-migrations,https://github.com/Odonno/surrealdb-migrations,283,Rust,1,525.9100694444444,1.0
dapr/java-sdk,https://github.com/dapr/java-sdk,282,Java,1,1.828425925925926,0.0
r-lib/mirai,https://github.com/r-lib/mirai,282,R,1,24.629780092592593,9.0
SAP/fundamental-ngx,https://github.com/SAP/fundamental-ngx,281,TypeScript,1,149.83105324074074,24.0
hedgehogqa/fsharp-hedgehog,https://github.com/hedgehogqa/fsharp-hedgehog,281,F#,1,9.668645833333333,15.0
cargo-limit/cargo-limit,https://github.com/cargo-limit/cargo-limit,279,Rust,1,0.07918981481481481,0.0
fishfolk/bones,https://github.com/fishfolk/bones,278,Rust,1,6.742175925925926,4.0
janosh/pymatviz,https://github.com/janosh/pymatviz,275,Python,1,69.15997685185185,2.0
privacy-ethereum/mpz,https://github.com/privacy-ethereum/mpz,275,Rust,1,47.69649305555556,2.0
moveit/moveit2_tutorials,https://github.com/moveit/moveit2_tutorials,274,CSS,1,31.487129629629628,4.0
fabiangreffrath/woof,https://github.com/fabiangreffrath/woof,273,C,1,1.8572453703703704,0.0
vgstation-coders/vgstation13,https://github.com/vgstation-coders/vgstation13,272,DM,1,85.28143518518519,1.0
lf-lang/lingua-franca,https://github.com/lf-lang/lingua-franca,271,Java,1,6.226828703703704,1.0
rucio/rucio,https://github.com/rucio/rucio,271,Python,1,11.58204861111111,0.0
TorchJD/torchjd,https://github.com/TorchJD/torchjd,270,Python,1,2.8847569444444443,1.0
agronholm/cbor2,https://github.com/agronholm/cbor2,268,C,1,32.94017361111111,12.0
ansys/pyaedt,https://github.com/ansys/pyaedt,268,Python,1,0.48452546296296295,0.0
test-unit/test-unit,https://github.com/test-unit/test-unit,267,Ruby,1,54.22912037037037,13.0
storybookjs/test-runner,https://github.com/storybookjs/test-runner,265,TypeScript,1,331.0381365740741,12.0
jscutlery/devkit,https://github.com/jscutlery/devkit,263,TypeScript,1,319.7973842592593,11.0
zmievsa/cadwyn,https://github.com/zmievsa/cadwyn,263,Python,1,80.79402777777777,16.0
kubernetes-sigs/jobset,https://github.com/kubernetes-sigs/jobset,262,Python,1,56.019756944444445,2.0
juicedata/juicefs-csi-driver,https://github.com/juicedata/juicefs-csi-driver,260,Go,1,2.170613425925926,0.0
dbt-labs/dbt-bigquery,https://github.com/dbt-labs/dbt-bigquery,259,Python,1,20.119016203703705,1.0
guardian/dotcom-rendering,https://github.com/guardian/dotcom-rendering,257,TypeScript,1,20.92361111111111,1.0
e0404/matRad,https://github.com/e0404/matRad,256,MATLAB,1,521.9111226851852,6.0
AppImage/appimagetool,https://github.com/AppImage/appimagetool,253,C,1,1.0999305555555556,16.0
ChenHuajun/pg_roaringbitmap,https://github.com/ChenHuajun/pg_roaringbitmap,252,C,1,20.81420138888889,3.0
Shopify/spoom,https://github.com/Shopify/spoom,248,Ruby,1,354.1083564814815,8.0
quarkiverse/quarkus-langchain4j,https://github.com/quarkiverse/quarkus-langchain4j,247,Java,1,4.592233796296297,6.0
